"Rank","Name","Tm","Vote Pts","1st Place","Share","WAR","G","AB","R","H","HR","RBI","SB","BB","BA","OBP","SLG","OPS","W","L","ERA","WHIP","G","GS","SV","IP","H","HR","BB","SO","Year"
"23","Kyle Hendricks","CHC","2.0","0.0","0%","5.2","30","58","1","8","0","2","0","1",".138",".167",".138",".305","16","8","2.13","0.979","31","30","0","190.0","142","15","44","170",2016
"23","Yadier Molina","STL","2.0","0.0","0%","3.0","147","534","56","164","8","58","3","39",".307",".360",".427",".787","","","","","","","","","","","","",2016
"26","Charlie Blackmon","COL","1.0","0.0","0%","4.6","143","578","111","187","29","82","17","43",".324",".381",".552",".933","","","","","","","","","","","","",2016
"26","Johnny Cueto","SFG","1.0","0.0","0%","5.3","31","70","1","8","0","5","0","2",".114",".137",".114",".251","18","5","2.79","1.093","32","32","0","219.2","195","15","45","198",2016
"1","Giancarlo Stanton","MIA","302.0","10.0","72%","7.9","159","597","123","168","59","132","2","85",".281",".376",".631","1.007","","","","","","","","","","","","",2017
"2","Joey Votto","CIN","300.0","10.0","71%","8.1","162","559","106","179","36","100","5","134",".320",".454",".578","1.032","","","","","","","","","","","","",2017
"3","Paul Goldschmidt","ARI","239.0","4.0","57%","6.3","155","558","117","166","36","120","18","94",".297",".404",".563",".966","","","","","","","","","","","","",2017
"4","Nolan Arenado","COL","229.0","2.0","55%","6.7","159","606","100","187","37","130","3","62",".309",".373",".586",".959","","","","","","","","","","","","",2017
"5","Charlie Blackmon","COL","205.0","3.0","49%","5.5","159","644","137","213","37","104","14","65",".331",".399",".601","1.000","","","","","","","","","","","","",2017
"6","Anthony Rendon","WSN","141.0","0.0","34%","6.1","147","508","81","153","25","100","7","84",".301",".403",".533",".937","","","","","","","","","","","","",2017
"7","Kris Bryant","CHC","132.0","1.0","31%","5.7","151","549","111","162","29","73","7","95",".295",".409",".537",".946","","","","","","","","","","","","",2017
"8","Justin Turner","LAD","43.0","0.0","10%","5.6","130","457","72","147","21","71","7","59",".322",".415",".530",".945","","","","","","","","","","","","",2017
"9","Cody Bellinger","LAD","38.0","0.0","9%","3.9","132","480","87","128","39","97","10","64",".267",".352",".581",".933","","","","","","","","","","","","",2017
"10","Max Scherzer","WSN","34.0","0.0","8%","7.5","30","62","4","10","1","5","0","4",".161",".212",".210",".422","16","6","2.51","0.902","31","31","0","200.2","126","22","55","268",2017
"11","Tommy Pham","STL","24.0","0.0","6%","6.2","128","444","95","136","23","73","25","71",".306",".411",".520",".931","","","","","","","","","","","","",2017
"12","Bryce Harper","WSN","21.0","0.0","5%","4.8","111","420","95","134","29","87","4","68",".319",".413",".595","1.008","","","","","","","","","","","","",2017
"13","Anthony Rizzo","CHC","17.0","0.0","4%","4.5","157","572","99","156","32","109","10","91",".273",".392",".507",".899","","","","","","","","","","","","",2017
"14","J.D. Martinez","ARI","11.0","0.0","3%","2.4","62","232","47","70","29","65","2","24",".302",".366",".741","1.107","","","","","","","","","","","","",2017
"15","Kenley Jansen","LAD","8.0","0.0","2%","3.1","59","4","0","2","0","1","0","0",".500",".500",".750","1.250","5","0","1.32","0.746","65","0","41","68.1","44","5","7","109",2017
"15","Marcell Ozuna","MIA","8.0","0.0","2%","5.6","159","613","93","191","37","124","1","64",".312",".376",".548",".924","","","","","","","","","","","","",2017
"17","Clayton Kershaw","LAD","6.0","0.0","1%","5.3","24","49","6","9","0","2","0","4",".184",".245",".204",".449","18","4","2.31","0.949","27","27","0","175.0","136","23","30","202",2017
"17","Corey Seager","LAD","6.0","0.0","1%","5.3","145","539","85","159","22","77","4","67",".295",".375",".479",".854","","","","","","","","","","","","",2017
"19","Daniel Murphy","WSN","3.0","0.0","1%","3.3","144","534","94","172","23","93","2","52",".322",".384",".543",".928","","","","","","","","","","","","",2017
"20","Archie Bradley","ARI","1.0","0.0","0%","3.6","60","4","0","1","0","1","0","0",".250",".250",".250",".500","3","3","1.73","1.041","63","0","1","73.0","55","4","21","79",2017
"20","Zack Greinke","ARI","1.0","0.0","0%","6.0","30","62","4","13","0","4","0","2",".210",".246",".274",".520","17","7","3.20","1.072","32","32","0","202.1","172","25","45","215",2017
"20","Ryan Zimmerman","WSN","1.0","0.0","0%","2.6","144","524","90","159","36","108","1","44",".303",".358",".573",".930","","","","","","","","","","","","",2017
"1","Christian Yelich","MIL","415.0","29.0","99%","7.3","147","574","118","187","36","110","22","68",".326",".402",".598","1.000","","","","","","","","","","","","",2018
"2","Javier Baez","CHC","250.0","0.0","60%","6.4","160","606","101","176","34","111","21","29",".290",".326",".554",".881","","","","","","","","","","","","",2018
"3","Nolan Arenado","COL","203.0","0.0","48%","6.4","156","590","104","175","38","110","2","73",".297",".374",".561",".935","","","","","","","","","","","","",2018
"4","Freddie Freeman","ATL","174.0","0.0","41%","5.5","162","618","94","191","23","98","10","76",".309",".388",".505",".892","","","","","","","","","","","","",2018
"5","Jacob deGrom","NYM","141.0","1.0","34%","9.9","30","67","1","11","0","5","0","4",".164",".211",".179",".390","10","9","1.70","0.912","32","32","0","217.0","152","10","46","269",2018
"6","Paul Goldschmidt","ARI","115.0","0.0","27%","5.5","158","593","95","172","33","83","7","90",".290",".389",".533",".922","","","","","","","","","","","","",2018
"7","Lorenzo Cain","MIL","109.0","0.0","26%","6.9","141","539","90","166","10","38","30","71",".308",".395",".417",".813","","","","","","","","","","","","",2018
"8","Trevor Story","COL","108.0","0.0","26%","6.2","157","598","88","174","37","108","27","47",".291",".348",".567",".914","","","","","","","","","","","","",2018
"9","Matt Carpenter","STL","105.0","0.0","25%","4.4","156","564","111","145","36","81","4","102",".257",".374",".523",".897","","","","","","","","","","","","",2018
"10","Max Scherzer","WSN","59.0","0.0","14%","8.7","32","70","8","17","0","6","1","1",".243",".274",".271",".545","18","7","2.53","0.911","33","33","0","220.2","150","23","51","300",2018
"11","Anthony Rendon","WSN","21.0","0.0","5%","5.1","136","529","88","163","24","92","2","55",".308",".374",".535",".909","","","","","","","","","","","","",2018
"12","Ronald Acuna Jr.","ATL","19.0","0.0","5%","3.9","111","433","78","127","26","64","16","45",".293",".366",".552",".917","","","","","","","","","","","","",2018
"13","Aaron Nola","PHI","16.0","0.0","4%","9.2","32","62","0","3","0","4","0","1",".048",".063",".065",".128","17","6","2.37","0.975","33","33","0","212.1","149","17","58","224",2018
"14","Justin Turner","LAD","10.0","0.0","2%","4.7","103","365","62","114","14","52","2","47",".312",".406",".518",".924","","","","","","","","","","","","",2018
"15","Max Muncy","LAD","8.0","0.0","2%","4.3","137","395","75","104","35","79","3","79",".263",".391",".582",".973","","","","","","","","","","","","",2018
"16","Jesus Aguilar","MIL","7.0","0.0","2%","3.4","149","492","80","135","35","108","0","58",".274",".352",".539",".890","","","","","","","","","","","","",2018
"17","Anthony Rizzo","CHC","6.0","0.0","1%","3.1","153","566","74","160","25","101","6","70",".283",".376",".470",".846","0","0","0.00","0.000","1","0","0","0.1","0","0","0","0",2018
"18","Nick Markakis","ATL","2.0","0.0","0%","2.6","162","623","78","185","14","93","1","72",".297",".366",".440",".806","","","","","","","","","","","","",2018
"18","Eugenio Suarez","CIN","2.0","0.0","0%","4.0","143","527","79","149","34","104","1","64",".283",".366",".526",".892","","","","","","","","","","","","",2018
"1","Cody Bellinger","LAD","362.0","19.0","86%","8.6","156","558","121","170","47","115","15","95",".305",".406",".629","1.035","","","","","","","","","","","","",2019
"2","Christian Yelich","MIL","317.0","10.0","75%","7.0","130","489","100","161","44","97","30","80",".329",".429",".671","1.100","","","","","","","","","","","","",2019
"3","Anthony Rendon","WSN","242.0","1.0","58%","7.1","146","545","117","174","34","126","5","80",".319",".412",".598","1.010","","","","","","","","","","","","",2019
"4","Ketel Marte","ARI","198.0","0.0","47%","6.9","144","569","97","187","32","92","10","53",".329",".389",".592",".981","","","","","","","","","","","","",2019
"5","Ronald Acuna Jr.","ATL","155.0","0.0","37%","5.1","156","626","127","175","41","101","37","76",".280",".365",".518",".883","","","","","","","","","","","","",2019
"6","Nolan Arenado","COL","120.0","0.0","29%","7.3","155","588","102","185","41","118","3","62",".315",".379",".583",".962","","","","","","","","","","","","",2019
"7","Pete Alonso","NYM","102.0","0.0","24%","5.5","161","597","103","155","53","120","1","72",".260",".358",".583",".941","","","","","","","","","","","","",2019
"8","Freddie Freeman","ATL","90.0","0.0","21%","3.7","158","597","113","176","38","121","6","87",".295",".389",".549",".938","","","","","","","","","","","","",2019
"9","Juan Soto","WSN","45.0","0.0","11%","5.0","150","542","110","153","34","110","12","108",".282",".401",".548",".949","","","","","","","","","","","","",2019
"10","Jacob deGrom","NYM","44.0","0.0","10%","7.8","31","65","4","13","2","6","0","4",".200",".246",".323",".569","11","8","2.43","0.971","32","32","0","204.0","154","19","44","255",2019
"11","Josh Donaldson","ATL","27.0","0.0","6%","5.4","155","549","96","142","37","94","4","100",".259",".379",".521",".900","","","","","","","","","","","","",2019
"12","Trevor Story","COL","26.0","0.0","6%","7.0","145","588","111","173","35","85","23","58",".294",".363",".554",".917","","","","","","","","","","","","",2019
"13","Jack Flaherty","STL","9.0","0.0","2%","5.9","35","54","4","10","0","4","1","2",".185",".211",".241",".451","11","8","2.75","0.968","33","33","0","196.1","135","25","55","231",2019
"14","J.T. Realmuto","PHI","8.0","0.0","2%","4.5","145","538","92","148","25","83","9","41",".275",".328",".493",".820","","","","","","","","","","","","",2019
"15","Yasmani Grandal","MIL","4.0","0.0","1%","2.4","153","513","79","126","28","77","5","109",".246",".380",".468",".848","","","","","","","","","","","","",2019
"15","Max Muncy","LAD","4.0","0.0","1%","5.3","141","487","101","122","35","98","4","90",".251",".374",".515",".889","","","","","","","","","","","","",2019
"15","Stephen Strasburg","WSN","4.0","0.0","1%","5.9","33","72","4","12","1","10","0","3",".167",".200",".222",".422","18","6","3.32","1.038","33","33","0","209.0","161","24","56","251",2019
"15","Eugenio Suarez","CIN","4.0","0.0","1%","3.4","159","575","87","156","49","103","3","70",".271",".358",".572",".930","","","","","","","","","","","","",2019
"19","Hyun Jin Ryu","LAD","3.0","0.0","1%","5.4","28","51","3","8","1","3","0","4",".157",".218",".235",".453","14","5","2.32","1.007","29","29","0","182.2","160","17","24","163",2019
"20","Paul Goldschmidt","STL","2.0","0.0","0%","2.6","161","597","97","155","34","97","3","78",".260",".346",".476",".821","","","","","","","","","","","","",2019
"20","Kolten Wong","STL","2.0","0.0","0%","5.1","148","478","61","136","11","59","24","47",".285",".361",".423",".784","","","","","","","","","","","","",2019
"22","Kevin Pillar","SFG","1.0","0.0","0%","0.8","156","595","82","157","21","87","14","18",".264",".293",".442",".735","","","","","","","","","","","","",2019
"22","Max Scherzer","WSN","1.0","0.0","0%","5.2","28","55","6","10","0","2","2","0",".182",".182",".182",".364","11","7","2.92","1.027","27","27","0","172.1","144","18","33","243",2019
"1","Freddie Freeman","ATL","410.0","28.0","98%","3.3","60","214","51","73","13","53","2","45",".341",".462",".640","1.102","","","","","","","","","","","","",2020
"2","Mookie Betts","LAD","268.0","2.0","64%","3.6","55","219","47","64","16","39","10","24",".292",".366",".562",".927","","","","","","","","","","","","",2020
"3","Manny Machado","SDP","221.0","0.0","53%","3.2","60","224","44","68","16","47","6","26",".304",".370",".580",".950","","","","","","","","","","","","",2020
"4","Fernando Tatis Jr.","SDP","201.0","0.0","48%","2.8","59","224","50","62","17","45","11","27",".277",".366",".571",".937","","","","","","","","","","","","",2020
"5","Juan Soto","WSN","172.0","0.0","41%","2.4","47","154","39","54","13","37","6","41",".351",".490",".695","1.185","","","","","","","","","","","","",2020
"6","Marcell Ozuna","ATL","167.0","0.0","40%","2.6","60","228","38","77","18","56","0","38",".338",".431",".636","1.067","","","","","","","","","","","","",2020
"7","Trea Turner","WSN","83.0","0.0","20%","2.8","59","233","46","78","12","41","12","22",".335",".394",".588",".982","","","","","","","","","","","","",2020
"8","Mike Yastrzemski","SFG","81.0","0.0","19%","2.7","54","192","39","57","10","35","2","30",".297",".400",".568",".968","","","","","","","","","","","","",2020
"9","Corey Seager","LAD","43.0","0.0","10%","2.1","52","212","38","65","15","41","1","17",".307",".358",".585",".943","","","","","","","","","","","","",2020
"10","Trevor Bauer","CIN","32.0","0.0","8%","3.0","0","0","0","0","0","0","0","0","","","","","5","4","1.73","0.795","11","11","0","73.0","41","9","17","100",2020
"11","Trevor Story","COL","23.0","0.0","5%","2.6","59","235","41","68","11","28","15","24",".289",".355",".519",".874","","","","","","","","","","","","",2020
"12","Ronald Acuna Jr.","ATL","21.0","0.0","5%","2.3","46","160","46","40","14","29","8","38",".250",".406",".581",".987","","","","","","","","","","","","",2020
"13","Dominic Smith","NYM","16.0","0.0","4%","2.0","50","177","27","56","10","42","0","14",".316",".377",".616",".993","","","","","","","","","","","","",2020
"14","Yu Darvish","CHC","14.0","0.0","3%","2.8","0","0","0","0","0","0","0","0","","","","","8","3","2.01","0.961","12","12","0","76.0","59","5","14","93",2020
"15","Paul Goldschmidt","STL","9.0","0.0","2%","2.1","58","191","31","58","6","21","1","37",".304",".417",".466",".883","","","","","","","","","","","","",2020
"16","Brandon Belt","SFG","2.0","0.0","0%","2.0","51","149","25","46","9","30","0","30",".309",".425",".591","1.015","","","","","","","","","","","","",2020
"16","Wil Myers","SDP","2.0","0.0","0%","1.8","55","198","34","57","15","40","2","18",".288",".353",".606",".959","","","","","","","","","","","","",2020
"18","Max Fried","ATL","1.0","0.0","0%","2.9","0","0","0","0","0","0","0","0","","","","","7","0","2.25","1.089","11","11","0","56.0","42","2","19","50",2020
"18","Ian Happ","CHC","1.0","0.0","0%","1.4","57","198","27","51","12","28","1","30",".258",".361",".505",".866","","","","","","","","","","","","",2020
"18","Dansby Swanson","ATL","1.0","0.0","0%","2.8","60","237","49","65","10","35","5","22",".274",".345",".464",".809","","","","","","","","","","","","",2020
"18","Ryan Tepera","CHC","1.0","0.0","0%","0.2","0","0","0","0","0","0","0","0","","","","","0","1","3.92","1.403","21","0","0","20.2","17","2","12","31",2020
